iata_code,name,municipality,latitude_deg,longitude_deg,iso_country
BKE,Baker City Municipal Airport,Baker City,44.8372993469,-117.808998108,US
BFK,Buckley Space Force Base,Aurora,39.701698,-104.751999,US
BKL,Burke Lakefront Airport,Cleveland,41.51750183105469,-81.68329620361328,US
BKW,Raleigh County Memorial Airport,Beaver,37.7873,-81.124199,US
BLF,Mercer County Airport,Bluefield,37.295799,-81.207703,US
BLH,Blythe Airport,Blythe,33.6192016602,-114.717002869,US
BLI,Bellingham International Airport,Bellingham,48.79280090332031,-122.53800201416016,US
BLV,Scott AFB/Midamerica Airport,Belleville,38.5452,-89.835197,US
BMG,Monroe County Airport,Bloomington,39.14599990844727,-86.61669921875,US
BMI,Central Illinois Regional Airport at Bloomington-Normal,Bloomington/Normal,40.4771,-88.915901,US
BNA,Nashville International Airport,Nashville,36.1245,-86.6782,US
BNO,Burns Municipal Airport,Burns,43.590463,-118.955154,US
BOI,Boise Air Terminal/Gowen Field,Boise,43.5644,-116.223,US
BOS,General Edward Lawrence Logan International Airport,Boston,42.36197,-71.0079,US
BPI,Miley Memorial Field,Big Piney,42.58509827,-110.1110001,US
WMH,Ozark Regional Airport,Mountain Home,36.3689002991,-92.4704971313,US
BPT,Jack Brooks Regional Airport,Beaumont/Port Arthur,29.9508,-94.020699,US
BQK,Brunswick Golden Isles Airport,Brunswick,31.258801,-81.466499,US
BRD,Brainerd Lakes Regional Airport,Brainerd,46.402861,-94.129727,US
BRL,Southeast Iowa Regional Airport,Burlington,40.783199310302734,-91.12550354003906,US
BRO,Brownsville South Padre Island International Airport,Brownsville,25.907238,-97.425235,US
BTL,Battle Creek Executive Airport at Kellogg Field,Battle Creek,42.307301,-85.251503,US
BTM,Bert Mooney Airport,Butte,45.95479965209961,-112.49700164794922,US
BTR,Baton Rouge Metropolitan Airport,Baton Rouge,30.533199,-91.149597,US
BTV,Patrick Leahy Burlington International Airport,Burlington,44.471901,-73.153297,US
BUF,Buffalo Niagara International Airport,Buffalo,42.940498,-78.732201,US
BUR,Bobe Hope / Hollywood Burbank Airport,Burbank,34.202834,-118.35805,US
BFP,Beaver County Airport,Beaver Falls,40.772499,-80.391403,US
BVY,Beverly Regional Airport,Beverly / Danvers,42.584202,-70.916496,US
BWG,Bowling Green Warren County Regional Airport,Bowling Green,36.9645004272,-86.41970062259999,US
BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,US
NHZ,Brunswick Executive Airport,Brunswick,43.89220047,-69.93859863,US
BYH,Arkansas International Airport,Blytheville,35.9642982483,-89.94400024410001,US
BYI,Burley Municipal Airport,Burley,42.5425987244,-113.772003174,US
BYS,Bicycle Lake Army Air Field,Fort Irwin/Barstow,35.2804985046,-116.629997253,US
BZN,Bozeman Yellowstone International Airport,Bozeman,45.778853,-111.153711,US
CAE,Columbia Metropolitan Airport,Columbia,33.938172,-81.117499,US
CAK,Akron Canton Regional Airport,Akron,40.91609954833984,-81.44219970703125,US
CAR,Caribou Municipal Airport,Caribou,46.871498,-68.017899,US
CBM,Columbus Air Force Base,Columbus,33.643799,-88.443802,US
CCR,Buchanan Field,Concord,37.9897,-122.056999,US
CCY,Northeast Iowa Regional Airport,Charles City,43.0726013184,-92.6108016968,US
CDC,Cedar City Regional Airport,Cedar City,37.70100021362305,-113.0989990234375,US
CDR,Chadron Municipal Airport,Chadron,42.837601,-103.095001,US
CDS,Childress Municipal Airport,Childress,34.4337997437,-100.288002014,US
CEC,Jack Mc Namara Field Airport,Crescent City,41.778929,-124.236403,US
CEF,Westover Metropolitan Airport / Westover Air Reserve Base,Chicopee,42.194,-72.534798,US
CEW,Bob Sikes Airport,Crestview,30.778799057,-86.522102356,US
CEZ,Cortez Municipal Airport,Cortez,37.303001,-108.627998,US
CGF,Cuyahoga County Airport,Cleveland,41.5651016235,-81.4863967896,US
CGI,Cape Girardeau Regional Airport,Cape Girardeau,37.2253,-89.570801,US
CHA,Chattanooga Metropolitan Airport (Lovell Field),Chattanooga,35.035301,-85.203796,US
CHO,Charlottesville Albemarle Airport,Charlottesville,38.13859939575195,-78.4529037475586,US
CHS,Charleston International Airport,Charleston,32.896159,-80.038151,US
CID,The Eastern Iowa Airport,Cedar Rapids,41.884701,-91.7108,US
CIU,Chippewa County International Airport,Kincheloe,46.242038,-84.462082,US
CKB,North Central West Virginia Airport,Bridgeport,39.2966,-80.228104,US
CLE,Cleveland Hopkins International Airport,Cleveland,41.411701,-81.8498,US
CLL,Easterwood Field,College Station,30.5886,-96.3638,US
CLM,William R Fairchild International Airport,Port Angeles,48.120201,-123.5,US
CLT,Charlotte Douglas International Airport,Charlotte,35.2140007019043,-80.94309997558594,US
CMH,John Glenn Columbus International Airport,Columbus,39.998001,-82.891899,US
CMI,University of Illinois Willard Airport,Savoy,40.039819,-88.276249,US
CMX,Houghton County Memorial Airport,Hancock,47.168399810791016,-88.48909759521484,US
CNM,Cavern City Air Terminal,Carlsbad,32.337501525878906,-104.26300048828124,US
CNU,Chanute Martin Johnson Airport,Chanute,37.668173,-95.486727,US
CNY,Canyonlands Regional Airport,Moab,38.755001,-109.754997,US
COD,Yellowstone Regional Airport,Cody,44.520199,-109.024002,US
COE,Coeur D'Alene Airport - Pappy Boyington Field,Coeur d'Alene,47.7743,-116.82,US
COF,Patrick Space Force Base,Cocoa Beach,28.2349,-80.6101,US
CON,Concord Municipal Airport,Concord,43.20270157,-71.50229645,US
COS,City of Colorado Springs Municipal Airport,Colorado Springs,38.805801,-104.700996,US
COU,Columbia Regional Airport,Columbia,38.8181,-92.219597,US
CPR,Casper-Natrona County International Airport,Casper,42.907381,-106.461609,US
CRE,Grand Strand Airport,North Myrtle Beach,33.8116989136,-78.72389984130001,US
CRG,Jacksonville Executive at Craig Airport,Jacksonville,30.3362998962,-81.51439666750001,US
CRP,Corpus Christi International Airport,Corpus Christi,27.770399,-97.501198,US
CLD,McClellan-Palomar Airport,Carlsbad,33.1283,-117.279999,US
CRW,Yeager Airport,Charleston,38.3731,-81.593201,US
CSG,Columbus Airport,Columbus,32.516415,-84.939602,US
CSV,Crossville Memorial Airport Whitson Field,Crossville,35.95131,-85.08499,US
CTB,Cut Bank International Airport,Cut Bank,48.608657,-112.378183,US
CUB,Jim Hamilton L.B. Owens Airport,Columbia,33.970500946,-80.9952011108,US
CVG,Cincinnati Northern Kentucky International Airport,Cincinnati / Covington,39.048801,-84.667801,US
CVN,Clovis Municipal Airport,Clovis,34.426594,-103.078794,US
CVO,Corvallis Municipal Airport,Corvallis,44.49720001,-123.2900009,US
CVS,Cannon Air Force Base,Clovis,34.382801,-103.321999,US
CWA,Central Wisconsin Airport,Mosinee,44.777448,-89.670238,US
CXO,Conroe-North Houston Regional Airport,Houston,30.351801,-95.414497,US
CSN,Carson Airport,Carson City,39.194331,-119.734312,US
CYS,Cheyenne Regional Jerry Olson Field,Cheyenne,41.155701,-104.811997,US
DAA,Davison Army Air Field,Fort Belvoir,38.715000152600005,-77.1809997559,US
DAB,Daytona Beach International Airport,Daytona Beach,29.18255,-81.059464,US
DAG,Barstow Daggett Airport,Daggett,34.85369873,-116.7870026,US
DAL,Dallas Love Field,Dallas,32.844776,-96.847653,US
DAN,Danville Regional Airport,Danville,36.572899,-79.336098,US
DAY,James M. Cox Dayton International Airport,Dayton,39.902401,-84.219398,US
DBQ,Dubuque Regional Airport,Dubuque,42.402,-90.709503,US
DCA,Ronald Reagan Washington National Airport,Washington,38.8521,-77.037697,US
DDC,Dodge City Regional Airport,Dodge City,37.76340103149414,-99.9655990600586,US
DEC,Decatur Airport,Decatur,39.834598541259766,-88.8656997680664,US
DEN,Denver International Airport,Denver,39.860027,-104.673792,US
DET,Coleman A. Young Municipal Airport,Detroit,42.40919876,-83.00990295,US
DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,32.896801,-97.038002,US
DHN,Dothan Regional Airport,Dothan,31.3213005065918,-85.44960021972656,US
DHT,Dalhart Municipal Airport,Dalhart,36.0225982666,-102.54699707,US
DIK,Dickinson Theodore Roosevelt Regional Airport,Dickinson,46.797533,-102.801905,US
DLF,Laughlin Air Force Base,Del Rio,29.359501,-100.778002,US
DLH,Duluth International Airport,Duluth,46.842098,-92.193604,US
DLS,Columbia Gorge Regional Airport,Dallesport / The Dalles,45.620979,-121.170777,US
DMA,Davis Monthan Air Force Base,Tucson,32.1665000916,-110.883003235,US
DMN,Deming Municipal Airport,Deming,32.262298584,-107.721000671,US
DNL,Daniel Field,Augusta,33.4664993286,-82.0393981934,US
DOV,Dover Civil Air Terminal/Dover Air Force Base,Dover,39.129501,-75.466003,US
DPA,Dupage Airport,Chicago/West Chicago,41.90779877,-88.24859619,US
DRA,Desert Rock Airport,Mercury,36.6194,-116.032997,US
DRI,Beauregard Regional Airport,DeRidder,30.831699,-93.339897,US
DRO,Durango La Plata County Airport,Durango,37.151501,-107.753998,US
DRT,Del Rio International Airport,Del Rio,29.3742008209,-100.927001953,US
DSM,Des Moines International Airport,Des Moines,41.534027,-93.656719,US
DSI,Destin Executive Airport,Destin,30.400101,-86.471497,US
DTW,Detroit Metropolitan Wayne County Airport,Detroit,42.21377,-83.353786,US
DUA,Durant Regional Airport - Eaker Field,Durant,33.939675,-96.395072,US
DUG,Bisbee Douglas International Airport,Douglas Bisbee,31.464139,-109.60456,US
DUJ,DuBois Regional Airport,Dubois,41.17829895,-78.8986969,US
DVL,Devils Lake Regional Airport,Devils Lake,48.115454,-98.908796,US
DXR,Danbury Municipal Airport,Danbury,41.371656,-73.482227,US
DYS,Dyess Air Force Base,Abilene,32.420799,-99.854599,US
EAR,Kearney Regional Airport,Kearney,40.727001,-99.006798,US
EAT,Pangborn Memorial Airport,Wenatchee,47.398899,-120.207001,US
EAU,Chippewa Valley Regional Airport,Eau Claire,44.86579895019531,-91.48429870605467,US
ECG,Elizabeth City Regional Airport & Coast Guard Air Station,Elizabeth City,36.260601,-76.174599,US
ECP,Northwest Florida Beaches International Airport,Panama City Beach,30.357106,-85.795414,US
EDW,Edwards Air Force Base,Edwards,34.910781,-117.886391,US
EED,Needles Airport,Needles,34.7663002014,-114.623001099,US
EEN,Dillant Hopkins Airport,Keene,42.898399,-72.270798,US
EFD,Ellington Airport,Houston,29.6072998047,-95.1587982178,US
EGE,Eagle County Regional Airport,Eagle,39.64260101,-106.9179993,US
EGI,Duke Field,Crestview,30.65040016,-86.52290344,US
EKA,Murray Field,Eureka,40.803398,-124.112999,US
EKN,Elkins-Randolph County Regional Airport,Elkins,38.889759,-79.857651,US
EKO,Elko Regional Airport,Elko,40.82490158081055,-115.79199981689452,US
ELD,South Arkansas Regional Airport at Goodwin Field,El Dorado,33.221001,-92.813301,US
ELM,Elmira Corning Regional Airport,Elmira/Corning,42.1599006652832,-76.8916015625,US
LYU,Ely Municipal Airport,Ely,47.82450104,-91.83070374,US
ELP,El Paso International Airport,El Paso,31.809908,-106.375607,US
ELY,Ely Airport Yelland Field,Ely,39.29970169,-114.8420029,US
END,Vance Air Force Base,Enid,36.339199,-97.916496,US
ENV,Wendover Airport,Wendover,40.7187004089,-114.03099823,US
ENW,Kenosha Regional Airport,Kenosha,42.59569931,-87.92780304,US
ERI,Erie International Tom Ridge Field,Erie,42.083127,-80.173867,US
ESC,Delta County Airport,Escanaba,45.723199,-87.088623,US
ESF,Esler Army Airfield / Esler Regional Airport,Alexandria,31.394266,-92.294082,US
EUG,Eugene Airport,Eugene,44.124599,-123.211998,US
EVV,Evansville Regional Airport,Evansville,38.0369987488,-87.5324020386,US
EVW,Evanston-Uinta County Airport-Burns Field,Evanston,41.27479935,-111.0350037,US
EWB,New Bedford Regional Airport,New Bedford,41.67610168457031,-70.95690155029297,US
EWN,Coastal Carolina Regional Airport,New Bern,35.0730018616,-77.04290008539999,US
EWR,Newark Liberty International Airport,Newark,40.692501,-74.168701,US
EYW,Key West International Airport,Key West,24.556101,-81.759598,US
FAF,Felker Army Air Field,Newport News (Fort Eustis),37.1325,-76.608803,US
FAR,Hector International Airport,Fargo,46.9207,-96.815804,US
FAT,Fresno Yosemite International Airport,Fresno,36.775767,-119.718018,US
FAY,Fayetteville Regional Airport - Grannis Field,Fayetteville,34.991199,-78.880302,US
FBG,Simmons Army Air Field,Fort Bragg,35.13180161,-78.93669891,US
FCS,Butts AAF (Fort Carson) Air Field,Fort Carson,38.67839813,-104.7570038,US
FDY,Findlay Airport,Findlay,41.0135002136,-83.66870117190001,US
FFO,Wright-Patterson Air Force Base,Dayton,39.826099,-84.048302,US
FRD,Friday Harbor Airport,Friday Harbor,48.523654,-123.024645,US
FHU,Sierra Vista Municipal Airport / Libby Army Air Field,Fort Huachuca / Sierra Vista,31.587383,-110.348225,US
FKL,Venango Regional Airport,Franklin,41.3778991699,-79.8603973389,US
FLG,Flagstaff Pulliam Airport,Flagstaff,35.139757,-111.669826,US
FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,US
FLO,Florence Regional Airport,Florence,34.18539810180664,-79.7238998413086,US
FME,Fort Meade Executive Airport,Fort Meade(Odenton),39.0854,-76.759399,US
FMN,Four Corners Regional Airport,Farmington,36.741199,-108.230003,US
FMY,Page Field,Fort Myers,26.58659935,-81.86329650879999,US
FNL,Northern Colorado Regional Airport,Loveland,40.44969,-105.011272,US
FNT,Bishop International Airport,Flint,42.969294,-83.743355,US
FOD,Fort Dodge Regional Airport,Fort Dodge,42.552624,-94.191237,US
FOE,Topeka Regional Airport,Topeka,38.950901,-95.663597,US
FPR,Treasure Coast International Airport,Fort Pierce,27.4951,-80.368301,US
FRG,Republic Airport,East Farmingdale,40.728576,-73.414267,US
FRI,Marshall Army Air Field,Fort Riley (Junction City),39.053021,-96.764202,US
FSD,Sioux Falls Regional Airport,Sioux Falls,43.585463,-96.741152,US
FSI,Henry Post Army Air Field,Fort Sill,34.649799,-98.402199,US
FSM,Fort Smith Regional Airport,Fort Smith,35.336601,-94.367401,US
FST,Fort Stockton Pecos County Airport,Fort Stockton,30.9157009125,-102.916000366,US
FTK,Godman Army Air Field,Fort Knox,37.9071006775,-85.9720993042,US
FTW,Fort Worth Meacham International Airport,Fort Worth,32.819919,-97.360818,US
FTY,Fulton County Airport Brown Field,Atlanta,33.7790985107,-84.5214004517,US
FWA,Fort Wayne International Airport,Fort Wayne,40.978896,-85.194465,US
FXE,Fort Lauderdale Executive Airport,Fort Lauderdale,26.1972999573,-80.1707000732,US
FYV,Drake Field,Fayetteville,36.00510025024414,-94.17009735107422,US
GCC,Northeast Wyoming Regional Airport,Gillette,44.3489,-105.539001,US
GCK,Garden City Regional Airport,Garden City,37.9275016785,-100.723999023,US
GCN,Grand Canyon National Park Airport,Grand Canyon - Tusayan,35.9524,-112.147003,US
GDV,Dawson Community Airport,Glendive,47.137658,-104.80691,US
GEG,Spokane International Airport,Spokane,47.6199,-117.533997,US
GFK,Grand Forks International Airport,Grand Forks,47.949299,-97.176102,US
GFL,Floyd Bennett Memorial Airport,Glens Falls,43.3412017822,-73.6102981567,US
GGG,East Texas Regional Airport,Longview,32.38399887084961,-94.71150207519533,US
GGW,Glasgow Valley County Airport Wokal Field,Glasgow,48.212502,-106.614998,US
GJT,Grand Junction Regional Airport,Grand Junction,39.126663,-108.529387,US
GLD,Goodland Municipal Airport,Goodland,39.370701,-101.699753,US
GLH,Mid Delta Regional Airport,Greenville,33.482899,-90.985603,US
GLS,Scholes International At Galveston Airport,Galveston,29.265301,-94.860397,US
GMU,Greenville Downtown Airport,Greenville,34.847903,-82.350217,US
GNV,Gainesville Regional Airport,Gainesville,29.6900997162,-82.2717971802,US
GON,Groton New London Airport,Groton,41.330101,-72.045097,US
FCA,Glacier Park International Airport,Kalispell,48.310501,-114.255997,US
GPT,Gulfport Biloxi International Airport,Gulfport,30.405582,-89.069836,US
GRB,Austin Straubel International Airport,Green Bay,44.483459,-88.130805,US
GRF,Gray Army Air Field,Fort Lewis/Tacoma,47.07920074,-122.5810013,US
GRI,Central Nebraska Regional Airport,Grand Island,40.96749877929688,-98.30960083007812,US
GRK,Killeen Regional Airport / Robert Gray Army Airfield,Fort Cavazos,31.0672,-97.828903,US
GRR,Gerald R. Ford International Airport,Grand Rapids,42.880798,-85.522797,US
GSB,Seymour Johnson Air Force Base,Goldsboro,35.339401,-77.960602,US
GSO,Piedmont Triad International Airport,Greensboro,36.09937,-79.937262,US
GSP,Greenville-Spartanburg International Airport,Greenville/Greer/Spartanburg,34.895699,-82.218903,US
GTF,Great Falls International Airport,Great Falls,47.481998,-111.371002,US
GTR,Golden Triangle Regional Airport,Columbus/W Point/Starkville,33.450298,-88.5914,US
GUC,Gunnison Crested Butte Regional Airport,Gunnison,38.534672,-106.934566,US
GUP,Gallup Municipal Airport,Gallup,35.511653,-108.788166,US
GUS,Grissom Air Reserve Base,Peru,40.648102,-86.1521,US
GUY,Guymon Municipal Airport,Guymon,36.6851005554,-101.508003235,US
GWO,Greenwood–Leflore Airport,Greenwood,33.495025,-90.088204,US
PNX,North Texas Regional Airport Perrin Field,Denison,33.7141,-96.673698,US
GYY,Gary Chicago International Airport,Gary,41.617087,-87.413206,US
KTI,Techo International Airport,Phnom Penh (Boeng Khyang),11.359987,104.921272,KH
HBG,Hattiesburg Bobby L Chain Municipal Airport,Hattiesburg,31.26479912,-89.25279999,US
HBR,Hobart Regional Airport,Hobart,34.991317,-99.051313,US
HDN,Yampa Valley Airport,Hayden,40.481201,-107.218002,US
MNZ,Manassas Regional Airport/Harry P. Davis Field,Manassas,38.721401,-77.515404,US
HFD,Hartford Brainard Airport,Hartford,41.736698150635,-72.649398803711,US
HGR,Hagerstown Regional Richard A Henson Field,Hagerstown,39.708771,-77.728014,US
HHR,Jack Northrop Field Hawthorne Municipal Airport,Hawthorne,33.922798,-118.334999,US
HIB,Range Regional Airport,Hibbing,47.384831,-92.836905,US
HIF,Hill Air Force Base,Ogden,41.12403,-111.973086,US
HII,Lake Havasu City Airport,Lake Havasu City,34.570506,-114.357745,US
HIO,Portland Hillsboro Airport,Portland,45.540401,-122.949997,US
HKY,Hickory Regional Airport,Hickory,35.74110031,-81.38950348,US
HLG,Wheeling Ohio County Airport,Wheeling,40.1749992371,-80.6463012695,US
HLN,Helena Regional Airport,Helena,46.6068,-111.983002,US
HMN,Holloman Air Force Base,Alamogordo,32.852501,-106.107002,US
HOB,Lea County Regional Airport,Hobbs,32.6875,-103.217003,US
HON,Huron Regional Airport,Huron,44.385201,-98.2285,US
HOP,Campbell Army Airfield (Fort Campbell),Fort Campbell,36.674154,-87.48974,US
HOT,Memorial Field Airport,Hot Springs,34.4788,-93.096262,US
HOU,William P. Hobby Airport,Houston,29.645336,-95.276812,US
HPN,Westchester County Airport,White Plains,41.06700134277344,-73.70760345458984,US
HQM,Bowerman Airport,Hoquiam,46.9711990356,-123.93699646,US
HRL,Valley International Airport,Harlingen,26.228500366210938,-97.65440368652344,US
HRO,Boone County Airport,Harrison,36.26150131225586,-93.15470123291016,US
